molecule_index,block_name,name,atoms,bonds
5418,Aromatase_inactives_new_005418,mol_005418,63,67
5419,Aromatase_inactives_new_005419,mol_005419,20,19
5420,Aromatase_inactives_new_005420,mol_005420,55,57
5421,Aromatase_inactives_new_005421,mol_005421,23,22
5422,Aromatase_inactives_new_005422,mol_005422,11,10
5423,Aromatase_inactives_new_005423,mol_005423,34,33
5424,Aromatase_inactives_new_005424,mol_005424,34,33
5425,Aromatase_inactives_new_005425,mol_005425,40,41
5426,Aromatase_inactives_new_005426,mol_005426,32,32
5427,Aromatase_inactives_new_005427,mol_005427,31,30
5428,Aromatase_inactives_new_005428,mol_005428,19,18
5429,Aromatase_inactives_new_005429,mol_005429,30,29
5430,Aromatase_inactives_new_005430,mol_005430,31,31
5431,Aromatase_inactives_new_005431,mol_005431,31,31
5432,Aromatase_inactives_new_005432,mol_005432,31,31
5433,Aromatase_inactives_new_005433,mol_005433,51,51
5434,Aromatase_inactives_new_005434,mol_005434,58,60
5435,Aromatase_inactives_new_005435,mol_005435,29,29
5436,Aromatase_inactives_new_005436,mol_005436,31,31
5437,Aromatase_inactives_new_005437,mol_005437,13,12
5438,Aromatase_inactives_new_005438,mol_005438,12,11
5439,Aromatase_inactives_new_005439,mol_005439,25,24
5440,Aromatase_inactives_new_005440,mol_005440,26,25
5441,Aromatase_inactives_new_005441,mol_005441,31,31
5442,Aromatase_inactives_new_005442,mol_005442,30,30
5443,Aromatase_inactives_new_005443,mol_005443,31,31
5444,Aromatase_inactives_new_005444,mol_005444,22,22
5445,Aromatase_inactives_new_005445,mol_005445,36,36
5446,Aromatase_inactives_new_005446,mol_005446,40,40
5447,Aromatase_inactives_new_005447,mol_005447,31,31
5448,Aromatase_inactives_new_005448,mol_005448,31,31
5449,Aromatase_inactives_new_005449,mol_005449,23,23
5450,Aromatase_inactives_new_005450,mol_005450,32,32
5451,Aromatase_inactives_new_005451,mol_005451,22,22
5452,Aromatase_inactives_new_005452,mol_005452,80,81
5453,Aromatase_inactives_new_005453,mol_005453,21,20
5454,Aromatase_inactives_new_005454,mol_005454,23,22
5455,Aromatase_inactives_new_005455,mol_005455,24,23
5456,Aromatase_inactives_new_005456,mol_005456,24,23
5457,Aromatase_inactives_new_005457,mol_005457,30,30
5458,Aromatase_inactives_new_005458,mol_005458,26,25
5459,Aromatase_inactives_new_005459,mol_005459,23,22
5460,Aromatase_inactives_new_005460,mol_005460,37,36
5461,Aromatase_inactives_new_005461,mol_005461,22,21
5462,Aromatase_inactives_new_005462,mol_005462,30,29
5463,Aromatase_inactives_new_005463,mol_005463,20,20
5464,Aromatase_inactives_new_005464,mol_005464,20,19
5465,Aromatase_inactives_new_005465,mol_005465,32,31
5466,Aromatase_inactives_new_005466,mol_005466,22,21
5467,Aromatase_inactives_new_005467,mol_005467,81,82
5468,Aromatase_inactives_new_005468,mol_005468,31,30
5469,Aromatase_inactives_new_005469,mol_005469,111,111
5470,Aromatase_inactives_new_005470,mol_005470,31,30
5471,Aromatase_inactives_new_005471,mol_005471,74,73
5472,Aromatase_inactives_new_005472,mol_005472,33,32
5473,Aromatase_inactives_new_005473,mol_005473,18,17
5474,Aromatase_inactives_new_005474,mol_005474,32,31
5475,Aromatase_inactives_new_005475,mol_005475,29,28
5476,Aromatase_inactives_new_005476,mol_005476,31,31
5477,Aromatase_inactives_new_005477,mol_005477,37,36
5478,Aromatase_inactives_new_005478,mol_005478,28,27
5479,Aromatase_inactives_new_005479,mol_005479,15,14
5480,Aromatase_inactives_new_005480,mol_005480,44,43
5481,Aromatase_inactives_new_005481,mol_005481,16,15
5482,Aromatase_inactives_new_005482,mol_005482,32,32
5483,Aromatase_inactives_new_005483,mol_005483,28,29
5484,Aromatase_inactives_new_005484,mol_005484,28,29
5485,Aromatase_inactives_new_005485,mol_005485,35,35
5486,Aromatase_inactives_new_005486,mol_005486,25,26
5487,Aromatase_inactives_new_005487,mol_005487,19,18
5488,Aromatase_inactives_new_005488,mol_005488,26,25
5489,Aromatase_inactives_new_005489,mol_005489,24,24
5490,Aromatase_inactives_new_005490,mol_005490,36,36
5491,Aromatase_inactives_new_005491,mol_005491,27,27
5492,Aromatase_inactives_new_005492,mol_005492,32,31
5493,Aromatase_inactives_new_005493,mol_005493,59,58
5494,Aromatase_inactives_new_005494,mol_005494,21,20
5495,Aromatase_inactives_new_005495,mol_005495,14,13
5496,Aromatase_inactives_new_005496,mol_005496,23,23
5497,Aromatase_inactives_new_005497,mol_005497,33,32
5498,Aromatase_inactives_new_005498,mol_005498,30,29
5499,Aromatase_inactives_new_005499,mol_005499,33,33
5500,Aromatase_inactives_new_005500,mol_005500,23,22
5501,Aromatase_inactives_new_005501,mol_005501,18,17
5502,Aromatase_inactives_new_005502,mol_005502,18,17
5503,Aromatase_inactives_new_005503,mol_005503,32,31
5504,Aromatase_inactives_new_005504,mol_005504,20,19
5505,Aromatase_inactives_new_005505,mol_005505,27,26
5506,Aromatase_inactives_new_005506,mol_005506,20,19
5507,Aromatase_inactives_new_005507,mol_005507,20,19
5508,Aromatase_inactives_new_005508,mol_005508,27,26
5509,Aromatase_inactives_new_005509,mol_005509,31,31
5510,Aromatase_inactives_new_005510,mol_005510,23,22
5511,Aromatase_inactives_new_005511,mol_005511,21,20
5512,Aromatase_inactives_new_005512,mol_005512,10,9
5513,Aromatase_inactives_new_005513,mol_005513,11,10
5514,Aromatase_inactives_new_005514,mol_005514,11,10
5515,Aromatase_inactives_new_005515,mol_005515,8,7
5516,Aromatase_inactives_new_005516,mol_005516,11,10
5517,Aromatase_inactives_new_005517,mol_005517,14,13
5518,Aromatase_inactives_new_005518,mol_005518,11,10
5519,Aromatase_inactives_new_005519,mol_005519,23,22
5520,Aromatase_inactives_new_005520,mol_005520,26,26
5521,Aromatase_inactives_new_005521,mol_005521,41,41
5522,Aromatase_inactives_new_005522,mol_005522,9,8
5523,Aromatase_inactives_new_005523,mol_005523,16,15
5524,Aromatase_inactives_new_005524,mol_005524,24,23
5525,Aromatase_inactives_new_005525,mol_005525,29,28
5526,Aromatase_inactives_new_005526,mol_005526,29,28
5527,Aromatase_inactives_new_005527,mol_005527,15,14
5528,Aromatase_inactives_new_005528,mol_005528,18,17
5529,Aromatase_inactives_new_005529,mol_005529,21,20
5530,Aromatase_inactives_new_005530,mol_005530,23,22
5531,Aromatase_inactives_new_005531,mol_005531,25,25
5532,Aromatase_inactives_new_005532,mol_005532,22,21
5533,Aromatase_inactives_new_005533,mol_005533,24,23
5534,Aromatase_inactives_new_005534,mol_005534,27,26
5535,Aromatase_inactives_new_005535,mol_005535,16,15
5536,Aromatase_inactives_new_005536,mol_005536,14,13
5537,Aromatase_inactives_new_005537,mol_005537,24,23
5538,Aromatase_inactives_new_005538,mol_005538,13,12
5539,Aromatase_inactives_new_005539,mol_005539,13,12
5540,Aromatase_inactives_new_005540,mol_005540,16,15
5541,Aromatase_inactives_new_005541,mol_005541,22,21
5542,Aromatase_inactives_new_005542,mol_005542,47,48
5543,Aromatase_inactives_new_005543,mol_005543,47,48
5544,Aromatase_inactives_new_005544,mol_005544,22,21
5545,Aromatase_inactives_new_005545,mol_005545,16,15
5546,Aromatase_inactives_new_005546,mol_005546,15,14
5547,Aromatase_inactives_new_005547,mol_005547,26,25
5548,Aromatase_inactives_new_005548,mol_005548,25,24
5549,Aromatase_inactives_new_005549,mol_005549,19,18
5550,Aromatase_inactives_new_005550,mol_005550,25,25
5551,Aromatase_inactives_new_005551,mol_005551,18,18
5552,Aromatase_inactives_new_005552,mol_005552,34,34
5553,Aromatase_inactives_new_005553,mol_005553,34,34
5554,Aromatase_inactives_new_005554,mol_005554,27,27
5555,Aromatase_inactives_new_005555,mol_005555,17,17
5556,Aromatase_inactives_new_005556,mol_005556,12,11
5557,Aromatase_inactives_new_005557,mol_005557,22,22
5558,Aromatase_inactives_new_005558,mol_005558,19,19
5559,Aromatase_inactives_new_005559,mol_005559,27,27
5560,Aromatase_inactives_new_005560,mol_005560,28,28
5561,Aromatase_inactives_new_005561,mol_005561,26,26
5562,Aromatase_inactives_new_005562,mol_005562,37,37
5563,Aromatase_inactives_new_005563,mol_005563,30,30
5564,Aromatase_inactives_new_005564,mol_005564,28,29
5565,Aromatase_inactives_new_005565,mol_005565,40,41
5566,Aromatase_inactives_new_005566,mol_005566,41,42
5567,Aromatase_inactives_new_005567,mol_005567,34,35
5568,Aromatase_inactives_new_005568,mol_005568,29,29
5569,Aromatase_inactives_new_005569,mol_005569,12,12
5570,Aromatase_inactives_new_005570,mol_005570,26,26
5571,Aromatase_inactives_new_005571,mol_005571,25,25
5572,Aromatase_inactives_new_005572,mol_005572,39,41
5573,Aromatase_inactives_new_005573,mol_005573,25,25
5574,Aromatase_inactives_new_005574,mol_005574,26,26
5575,Aromatase_inactives_new_005575,mol_005575,29,29
5576,Aromatase_inactives_new_005576,mol_005576,29,29
5577,Aromatase_inactives_new_005577,mol_005577,32,33
5578,Aromatase_inactives_new_005578,mol_005578,15,15
5579,Aromatase_inactives_new_005579,mol_005579,28,28
5580,Aromatase_inactives_new_005580,mol_005580,28,30
5581,Aromatase_inactives_new_005581,mol_005581,20,20
5582,Aromatase_inactives_new_005582,mol_005582,20,20
5583,Aromatase_inactives_new_005583,mol_005583,19,19
5584,Aromatase_inactives_new_005584,mol_005584,19,19
5585,Aromatase_inactives_new_005585,mol_005585,17,17
5586,Aromatase_inactives_new_005586,mol_005586,30,30
5587,Aromatase_inactives_new_005587,mol_005587,21,21
5588,Aromatase_inactives_new_005588,mol_005588,27,27
5589,Aromatase_inactives_new_005589,mol_005589,42,42
5590,Aromatase_inactives_new_005590,mol_005590,21,21
5591,Aromatase_inactives_new_005591,mol_005591,22,22
5592,Aromatase_inactives_new_005592,mol_005592,22,22
5593,Aromatase_inactives_new_005593,mol_005593,21,21
5594,Aromatase_inactives_new_005594,mol_005594,24,24
5595,Aromatase_inactives_new_005595,mol_005595,20,20
5596,Aromatase_inactives_new_005596,mol_005596,20,20
5597,Aromatase_inactives_new_005597,mol_005597,20,20
5598,Aromatase_inactives_new_005598,mol_005598,20,20
5599,Aromatase_inactives_new_005599,mol_005599,35,35
5600,Aromatase_inactives_new_005600,mol_005600,15,15
5601,Aromatase_inactives_new_005601,mol_005601,16,16
5602,Aromatase_inactives_new_005602,mol_005602,20,20
5603,Aromatase_inactives_new_005603,mol_005603,19,19
5604,Aromatase_inactives_new_005604,mol_005604,19,19
5605,Aromatase_inactives_new_005605,mol_005605,19,19
5606,Aromatase_inactives_new_005606,mol_005606,19,19
5607,Aromatase_inactives_new_005607,mol_005607,16,16
5608,Aromatase_inactives_new_005608,mol_005608,16,16
5609,Aromatase_inactives_new_005609,mol_005609,35,34
5610,Aromatase_inactives_new_005610,mol_005610,20,21
5611,Aromatase_inactives_new_005611,mol_005611,26,26
5612,Aromatase_inactives_new_005612,mol_005612,15,15
5613,Aromatase_inactives_new_005613,mol_005613,22,22
5614,Aromatase_inactives_new_005614,mol_005614,22,22
5615,Aromatase_inactives_new_005615,mol_005615,20,20
5616,Aromatase_inactives_new_005616,mol_005616,20,20
5617,Aromatase_inactives_new_005617,mol_005617,17,17
5618,Aromatase_inactives_new_005618,mol_005618,20,20
5619,Aromatase_inactives_new_005619,mol_005619,35,35
5620,Aromatase_inactives_new_005620,mol_005620,24,24
5621,Aromatase_inactives_new_005621,mol_005621,25,26
5622,Aromatase_inactives_new_005622,mol_005622,40,43
5623,Aromatase_inactives_new_005623,mol_005623,62,61
5624,Aromatase_inactives_new_005624,mol_005624,20,20
5625,Aromatase_inactives_new_005625,mol_005625,20,20
5626,Aromatase_inactives_new_005626,mol_005626,36,36
5627,Aromatase_inactives_new_005627,mol_005627,42,43
5628,Aromatase_inactives_new_005628,mol_005628,26,26
5629,Aromatase_inactives_new_005629,mol_005629,32,32
5630,Aromatase_inactives_new_005630,mol_005630,20,20
5631,Aromatase_inactives_new_005631,mol_005631,20,20
5632,Aromatase_inactives_new_005632,mol_005632,20,20
5633,Aromatase_inactives_new_005633,mol_005633,19,19
5634,Aromatase_inactives_new_005634,mol_005634,21,21
5635,Aromatase_inactives_new_005635,mol_005635,21,21
5636,Aromatase_inactives_new_005636,mol_005636,21,21
5637,Aromatase_inactives_new_005637,mol_005637,15,15
5638,Aromatase_inactives_new_005638,mol_005638,19,19
5639,Aromatase_inactives_new_005639,mol_005639,16,16
5640,Aromatase_inactives_new_005640,mol_005640,32,31
5641,Aromatase_inactives_new_005641,mol_005641,34,33
5642,Aromatase_inactives_new_005642,mol_005642,35,34
5643,Aromatase_inactives_new_005643,mol_005643,18,19
5644,Aromatase_inactives_new_005644,mol_005644,18,19
5645,Aromatase_inactives_new_005645,mol_005645,20,21
5646,Aromatase_inactives_new_005646,mol_005646,18,18
5647,Aromatase_inactives_new_005647,mol_005647,18,18
5648,Aromatase_inactives_new_005648,mol_005648,18,18
5649,Aromatase_inactives_new_005649,mol_005649,20,20
5650,Aromatase_inactives_new_005650,mol_005650,20,20
5651,Aromatase_inactives_new_005651,mol_005651,19,19
5652,Aromatase_inactives_new_005652,mol_005652,19,19
5653,Aromatase_inactives_new_005653,mol_005653,19,19
5654,Aromatase_inactives_new_005654,mol_005654,18,18
5655,Aromatase_inactives_new_005655,mol_005655,18,18
5656,Aromatase_inactives_new_005656,mol_005656,21,21
5657,Aromatase_inactives_new_005657,mol_005657,16,16
5658,Aromatase_inactives_new_005658,mol_005658,19,19
5659,Aromatase_inactives_new_005659,mol_005659,17,18
5660,Aromatase_inactives_new_005660,mol_005660,17,18
5661,Aromatase_inactives_new_005661,mol_005661,15,15
5662,Aromatase_inactives_new_005662,mol_005662,18,18
5663,Aromatase_inactives_new_005663,mol_005663,19,19
5664,Aromatase_inactives_new_005664,mol_005664,18,18
5665,Aromatase_inactives_new_005665,mol_005665,15,15
5666,Aromatase_inactives_new_005666,mol_005666,15,15
5667,Aromatase_inactives_new_005667,mol_005667,16,16
5668,Aromatase_inactives_new_005668,mol_005668,14,14
5669,Aromatase_inactives_new_005669,mol_005669,12,12
5670,Aromatase_inactives_new_005670,mol_005670,16,16
5671,Aromatase_inactives_new_005671,mol_005671,60,60
5672,Aromatase_inactives_new_005672,mol_005672,11,11
5673,Aromatase_inactives_new_005673,mol_005673,19,19
5674,Aromatase_inactives_new_005674,mol_005674,18,18
5675,Aromatase_inactives_new_005675,mol_005675,16,16
5676,Aromatase_inactives_new_005676,mol_005676,12,12
5677,Aromatase_inactives_new_005677,mol_005677,35,35
5678,Aromatase_inactives_new_005678,mol_005678,17,18
5679,Aromatase_inactives_new_005679,mol_005679,12,12
5680,Aromatase_inactives_new_005680,mol_005680,21,21
5681,Aromatase_inactives_new_005681,mol_005681,26,26
5682,Aromatase_inactives_new_005682,mol_005682,15,15
5683,Aromatase_inactives_new_005683,mol_005683,13,13
5684,Aromatase_inactives_new_005684,mol_005684,17,17
5685,Aromatase_inactives_new_005685,mol_005685,27,28
5686,Aromatase_inactives_new_005686,mol_005686,26,27
5687,Aromatase_inactives_new_005687,mol_005687,27,28
5688,Aromatase_inactives_new_005688,mol_005688,26,27
5689,Aromatase_inactives_new_005689,mol_005689,28,29
5690,Aromatase_inactives_new_005690,mol_005690,26,27
5691,Aromatase_inactives_new_005691,mol_005691,29,30
5692,Aromatase_inactives_new_005692,mol_005692,29,30
5693,Aromatase_inactives_new_005693,mol_005693,34,35
5694,Aromatase_inactives_new_005694,mol_005694,45,47
5695,Aromatase_inactives_new_005695,mol_005695,62,66
5696,Aromatase_inactives_new_005696,mol_005696,9,8
5697,Aromatase_inactives_new_005697,mol_005697,23,22
5698,Aromatase_inactives_new_005698,mol_005698,37,38
5699,Aromatase_inactives_new_005699,mol_005699,28,28
5700,Aromatase_inactives_new_005700,mol_005700,17,16
5701,Aromatase_inactives_new_005701,mol_005701,24,24
5702,Aromatase_inactives_new_005702,mol_005702,23,22
5703,Aromatase_inactives_new_005703,mol_005703,25,24
5704,Aromatase_inactives_new_005704,mol_005704,34,34
5705,Aromatase_inactives_new_005705,mol_005705,29,29
5706,Aromatase_inactives_new_005706,mol_005706,29,29
5707,Aromatase_inactives_new_005707,mol_005707,27,27
5708,Aromatase_inactives_new_005708,mol_005708,30,30
5709,Aromatase_inactives_new_005709,mol_005709,27,26
5710,Aromatase_inactives_new_005710,mol_005710,35,35
5711,Aromatase_inactives_new_005711,mol_005711,35,35
5712,Aromatase_inactives_new_005712,mol_005712,23,22
5713,Aromatase_inactives_new_005713,mol_005713,21,20
5714,Aromatase_inactives_new_005714,mol_005714,23,22
5715,Aromatase_inactives_new_005715,mol_005715,23,22
5716,Aromatase_inactives_new_005716,mol_005716,25,24
5717,Aromatase_inactives_new_005717,mol_005717,37,36
5718,Aromatase_inactives_new_005718,mol_005718,17,16
5719,Aromatase_inactives_new_005719,mol_005719,17,16
5720,Aromatase_inactives_new_005720,mol_005720,15,14
5721,Aromatase_inactives_new_005721,mol_005721,15,14
5722,Aromatase_inactives_new_005722,mol_005722,30,31
5723,Aromatase_inactives_new_005723,mol_005723,23,24
5724,Aromatase_inactives_new_005724,mol_005724,20,20
5725,Aromatase_inactives_new_005725,mol_005725,24,24
5726,Aromatase_inactives_new_005726,mol_005726,19,19
5727,Aromatase_inactives_new_005727,mol_005727,24,24
5728,Aromatase_inactives_new_005728,mol_005728,24,24
5729,Aromatase_inactives_new_005729,mol_005729,19,19
5730,Aromatase_inactives_new_005730,mol_005730,19,19
5731,Aromatase_inactives_new_005731,mol_005731,13,13
5732,Aromatase_inactives_new_005732,mol_005732,27,27
5733,Aromatase_inactives_new_005733,mol_005733,30,30
5734,Aromatase_inactives_new_005734,mol_005734,26,25
5735,Aromatase_inactives_new_005735,mol_005735,26,25
5736,Aromatase_inactives_new_005736,mol_005736,13,12
5737,Aromatase_inactives_new_005737,mol_005737,28,27
5738,Aromatase_inactives_new_005738,mol_005738,35,34
5739,Aromatase_inactives_new_005739,mol_005739,47,46
5740,Aromatase_inactives_new_005740,mol_005740,16,15
5741,Aromatase_inactives_new_005741,mol_005741,15,14
5742,Aromatase_inactives_new_005742,mol_005742,13,12
5743,Aromatase_inactives_new_005743,mol_005743,15,14
5744,Aromatase_inactives_new_005744,mol_005744,26,25
5745,Aromatase_inactives_new_005745,mol_005745,31,30
5746,Aromatase_inactives_new_005746,mol_005746,34,33
5747,Aromatase_inactives_new_005747,mol_005747,54,53
5748,Aromatase_inactives_new_005748,mol_005748,29,28
5749,Aromatase_inactives_new_005749,mol_005749,16,15
5750,Aromatase_inactives_new_005750,mol_005750,24,24
5751,Aromatase_inactives_new_005751,mol_005751,24,24
5752,Aromatase_inactives_new_005752,mol_005752,20,19
5753,Aromatase_inactives_new_005753,mol_005753,36,36
5754,Aromatase_inactives_new_005754,mol_005754,33,32
5755,Aromatase_inactives_new_005755,mol_005755,21,20
5756,Aromatase_inactives_new_005756,mol_005756,21,20
5757,Aromatase_inactives_new_005757,mol_005757,23,22
5758,Aromatase_inactives_new_005758,mol_005758,51,50
5759,Aromatase_inactives_new_005759,mol_005759,39,38
5760,Aromatase_inactives_new_005760,mol_005760,29,28
5761,Aromatase_inactives_new_005761,mol_005761,31,31
5762,Aromatase_inactives_new_005762,mol_005762,29,28
5763,Aromatase_inactives_new_005763,mol_005763,36,35
5764,Aromatase_inactives_new_005764,mol_005764,37,36
5765,Aromatase_inactives_new_005765,mol_005765,37,37
5766,Aromatase_inactives_new_005766,mol_005766,36,35
5767,Aromatase_inactives_new_005767,mol_005767,45,45
5768,Aromatase_inactives_new_005768,mol_005768,41,40
5769,Aromatase_inactives_new_005769,mol_005769,42,41
5770,Aromatase_inactives_new_005770,mol_005770,48,48
5771,Aromatase_inactives_new_005771,mol_005771,43,43
5772,Aromatase_inactives_new_005772,mol_005772,44,43
5773,Aromatase_inactives_new_005773,mol_005773,43,42
5774,Aromatase_inactives_new_005774,mol_005774,47,46
5775,Aromatase_inactives_new_005775,mol_005775,54,53
5776,Aromatase_inactives_new_005776,mol_005776,104,103
5777,Aromatase_inactives_new_005777,mol_005777,56,55
5778,Aromatase_inactives_new_005778,mol_005778,50,49
5779,Aromatase_inactives_new_005779,mol_005779,50,49
5780,Aromatase_inactives_new_005780,mol_005780,48,47
5781,Aromatase_inactives_new_005781,mol_005781,38,37
5782,Aromatase_inactives_new_005782,mol_005782,112,111
5783,Aromatase_inactives_new_005783,mol_005783,39,38
5784,Aromatase_inactives_new_005784,mol_005784,29,28
5785,Aromatase_inactives_new_005785,mol_005785,34,33
5786,Aromatase_inactives_new_005786,mol_005786,34,33
5787,Aromatase_inactives_new_005787,mol_005787,33,32
5788,Aromatase_inactives_new_005788,mol_005788,33,32
5789,Aromatase_inactives_new_005789,mol_005789,80,79
5790,Aromatase_inactives_new_005790,mol_005790,32,31
5791,Aromatase_inactives_new_005791,mol_005791,34,33
5792,Aromatase_inactives_new_005792,mol_005792,24,23
5793,Aromatase_inactives_new_005793,mol_005793,35,34
5794,Aromatase_inactives_new_005794,mol_005794,29,28
5795,Aromatase_inactives_new_005795,mol_005795,40,39
5796,Aromatase_inactives_new_005796,mol_005796,34,33
5797,Aromatase_inactives_new_005797,mol_005797,34,33
5798,Aromatase_inactives_new_005798,mol_005798,40,39
5799,Aromatase_inactives_new_005799,mol_005799,72,71
5800,Aromatase_inactives_new_005800,mol_005800,29,28
5801,Aromatase_inactives_new_005801,mol_005801,29,28
5802,Aromatase_inactives_new_005802,mol_005802,30,29
5803,Aromatase_inactives_new_005803,mol_005803,43,42
5804,Aromatase_inactives_new_005804,mol_005804,27,26
5805,Aromatase_inactives_new_005805,mol_005805,22,21
5806,Aromatase_inactives_new_005806,mol_005806,34,33
5807,Aromatase_inactives_new_005807,mol_005807,26,25
5808,Aromatase_inactives_new_005808,mol_005808,16,15
5809,Aromatase_inactives_new_005809,mol_005809,30,29
5810,Aromatase_inactives_new_005810,mol_005810,30,29
5811,Aromatase_inactives_new_005811,mol_005811,27,26
5812,Aromatase_inactives_new_005812,mol_005812,23,22
5813,Aromatase_inactives_new_005813,mol_005813,12,11
5814,Aromatase_inactives_new_005814,mol_005814,45,44
5815,Aromatase_inactives_new_005815,mol_005815,35,34
5816,Aromatase_inactives_new_005816,mol_005816,21,20
5817,Aromatase_inactives_new_005817,mol_005817,32,31
5818,Aromatase_inactives_new_005818,mol_005818,22,21
5819,Aromatase_inactives_new_005819,mol_005819,32,32
5820,Aromatase_inactives_new_005820,mol_005820,27,27
5821,Aromatase_inactives_new_005821,mol_005821,51,50
5822,Aromatase_inactives_new_005822,mol_005822,25,24
5823,Aromatase_inactives_new_005823,mol_005823,21,20
5824,Aromatase_inactives_new_005824,mol_005824,18,17
5825,Aromatase_inactives_new_005825,mol_005825,32,32
5826,Aromatase_inactives_new_005826,mol_005826,22,21
5827,Aromatase_inactives_new_005827,mol_005827,23,22
5828,Aromatase_inactives_new_005828,mol_005828,17,16
5829,Aromatase_inactives_new_005829,mol_005829,21,21
5830,Aromatase_inactives_new_005830,mol_005830,34,34
5831,Aromatase_inactives_new_005831,mol_005831,22,21
5832,Aromatase_inactives_new_005832,mol_005832,9,8
5833,Aromatase_inactives_new_005833,mol_005833,29,28
5834,Aromatase_inactives_new_005834,mol_005834,33,32
5835,Aromatase_inactives_new_005835,mol_005835,46,45
5836,Aromatase_inactives_new_005836,mol_005836,41,40
5837,Aromatase_inactives_new_005837,mol_005837,36,35
5838,Aromatase_inactives_new_005838,mol_005838,20,19
5839,Aromatase_inactives_new_005839,mol_005839,22,21
5840,Aromatase_inactives_new_005840,mol_005840,26,25
5841,Aromatase_inactives_new_005841,mol_005841,31,31
5842,Aromatase_inactives_new_005842,mol_005842,33,33
5843,Aromatase_inactives_new_005843,mol_005843,23,23
5844,Aromatase_inactives_new_005844,mol_005844,37,38
5845,Aromatase_inactives_new_005845,mol_005845,21,21
5846,Aromatase_inactives_new_005846,mol_005846,20,20
5847,Aromatase_inactives_new_005847,mol_005847,24,23
5848,Aromatase_inactives_new_005848,mol_005848,16,15
5849,Aromatase_inactives_new_005849,mol_005849,22,21
5850,Aromatase_inactives_new_005850,mol_005850,28,27
5851,Aromatase_inactives_new_005851,mol_005851,39,38
5852,Aromatase_inactives_new_005852,mol_005852,20,19
5853,Aromatase_inactives_new_005853,mol_005853,19,18
5854,Aromatase_inactives_new_005854,mol_005854,33,32
5855,Aromatase_inactives_new_005855,mol_005855,29,29
5856,Aromatase_inactives_new_005856,mol_005856,13,12
5857,Aromatase_inactives_new_005857,mol_005857,27,28
5858,Aromatase_inactives_new_005858,mol_005858,19,18
5859,Aromatase_inactives_new_005859,mol_005859,25,24
5860,Aromatase_inactives_new_005860,mol_005860,18,16
5861,Aromatase_inactives_new_005861,mol_005861,35,34
5862,Aromatase_inactives_new_005862,mol_005862,50,52
5863,Aromatase_inactives_new_005863,mol_005863,25,25
5864,Aromatase_inactives_new_005864,mol_005864,16,15
5865,Aromatase_inactives_new_005865,mol_005865,12,10
5866,Aromatase_inactives_new_005866,mol_005866,52,56
5867,Aromatase_inactives_new_005867,mol_005867,38,37
5868,Aromatase_inactives_new_005868,mol_005868,33,32
5869,Aromatase_inactives_new_005869,mol_005869,19,18
5870,Aromatase_inactives_new_005870,mol_005870,13,11
5871,Aromatase_inactives_new_005871,mol_005871,12,10
5872,Aromatase_inactives_new_005872,mol_005872,39,38
5873,Aromatase_inactives_new_005873,mol_005873,20,19
5874,Aromatase_inactives_new_005874,mol_005874,27,26
5875,Aromatase_inactives_new_005875,mol_005875,27,26
5876,Aromatase_inactives_new_005876,mol_005876,22,22
5877,Aromatase_inactives_new_005877,mol_005877,33,31
5878,Aromatase_inactives_new_005878,mol_005878,26,24
5879,Aromatase_inactives_new_005879,mol_005879,35,33
5880,Aromatase_inactives_new_005880,mol_005880,40,39
5881,Aromatase_inactives_new_005881,mol_005881,34,33
5882,Aromatase_inactives_new_005882,mol_005882,53,53
5883,Aromatase_inactives_new_005883,mol_005883,38,38
5884,Aromatase_inactives_new_005884,mol_005884,40,39
5885,Aromatase_inactives_new_005885,mol_005885,25,24
5886,Aromatase_inactives_new_005886,mol_005886,23,22
5887,Aromatase_inactives_new_005887,mol_005887,10,9
5888,Aromatase_inactives_new_005888,mol_005888,10,9
5889,Aromatase_inactives_new_005889,mol_005889,6,5
5890,Aromatase_inactives_new_005890,mol_005890,14,14
5891,Aromatase_inactives_new_005891,mol_005891,25,24
5892,Aromatase_inactives_new_005892,mol_005892,8,7
5893,Aromatase_inactives_new_005893,mol_005893,11,10
5894,Aromatase_inactives_new_005894,mol_005894,18,18
5895,Aromatase_inactives_new_005895,mol_005895,7,6
5896,Aromatase_inactives_new_005896,mol_005896,10,9
5897,Aromatase_inactives_new_005897,mol_005897,8,7
5898,Aromatase_inactives_new_005898,mol_005898,7,6
5899,Aromatase_inactives_new_005899,mol_005899,8,7
5900,Aromatase_inactives_new_005900,mol_005900,9,8
5901,Aromatase_inactives_new_005901,mol_005901,15,15
5902,Aromatase_inactives_new_005902,mol_005902,14,14
5903,Aromatase_inactives_new_005903,mol_005903,15,15
5904,Aromatase_inactives_new_005904,mol_005904,17,17
5905,Aromatase_inactives_new_005905,mol_005905,8,7
5906,Aromatase_inactives_new_005906,mol_005906,9,8
5907,Aromatase_inactives_new_005907,mol_005907,15,15
5908,Aromatase_inactives_new_005908,mol_005908,8,7
5909,Aromatase_inactives_new_005909,mol_005909,9,8
5910,Aromatase_inactives_new_005910,mol_005910,6,5
5911,Aromatase_inactives_new_005911,mol_005911,18,18
5912,Aromatase_inactives_new_005912,mol_005912,39,39
5913,Aromatase_inactives_new_005913,mol_005913,17,17
5914,Aromatase_inactives_new_005914,mol_005914,18,18
5915,Aromatase_inactives_new_005915,mol_005915,18,18
5916,Aromatase_inactives_new_005916,mol_005916,28,28
